SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SUNDARMFIN, EQ, 03-Jul-2020,1416.35,1427.85,1427.85,1395.1,1399,1404.65,1409.52,10733,151.28,1759,4665,43.46
SUNDARMHLD, EQ, 03-Jul-2020,48.7,48.95,48.95,48.3,48.9,48.8,48.74,12854,6.27,149,10757,83.69
SUNDRMBRAK, EQ, 03-Jul-2020,226,223.05,229,216.6,223.7,222.85,221.7,2493,5.53,184,1381,55.4
SUNDRMFAST, EQ, 03-Jul-2020,381.2,383.7,394.05,378.05,389.05,389.95,386.76,52172,201.78,2842,34866,66.83
SUNFLAG, EQ, 03-Jul-2020,39.35,39.5,39.75,38.1,38.4,38.5,38.73,163919,63.48,1262,89113,54.36
SUNPHARMA, EQ, 03-Jul-2020,473,477,479.35,472,476,476.85,476.06,4666366,22214.83,54675,1497195,32.08
SUNTECK, EQ, 03-Jul-2020,176.8,179,182.9,175.5,180.05,181.4,178.6,501997,896.59,4900,197973,39.44
SUNTV, EQ, 03-Jul-2020,401.1,405,407.55,397.7,400,399.75,402.17,1338846,5384.48,13463,206172,15.4
SUPERHOUSE, EQ, 03-Jul-2020,82.2,83.35,93.95,80,92.5,90.5,89,464802,413.65,6395,104127,22.4
SUPERSPIN, BE, 03-Jul-2020,4.6,4.5,4.8,4.4,4.8,4.75,4.64,11000,0.51,62, -, -
SUPPETRO, EQ, 03-Jul-2020,172.15,170.55,173,169.55,171.25,170.85,170.53,23944,40.83,363,21232,88.67
SUPRAJIT, EQ, 03-Jul-2020,148.85,150.45,156.55,147.7,152.1,152.65,151.78,408201,619.55,6798,221992,54.38
SUPREMEENG, SM, 03-Jul-2020,17.05,17.3,17.7,17.3,17.7,17.6,17.61,20000,3.52,3,20000,100
SUPREMEIND, EQ, 03-Jul-2020,1134.65,1123,1155,1123,1133.2,1134.7,1134.15,131203,1488.04,2461,119067,90.75
SUPREMEINF, BZ, 03-Jul-2020,13.65,13,13,13,13,13,13,9711,1.26,20, -, -
SURANASOL, BE, 03-Jul-2020,8.05,8.15,8.15,7.65,8,7.8,7.92,53882,4.27,125, -, -
SURANAT&P, EQ, 03-Jul-2020,4.3,4.4,4.4,4.1,4.25,4.25,4.2,59484,2.5,90,49012,82.4
SURYALAXMI, BE, 03-Jul-2020,17.8,18.65,18.65,17,18.1,18.1,18.3,8473,1.55,70, -, -
SURYAROSNI, EQ, 03-Jul-2020,116.15,116.2,117.9,113.25,113.4,113.8,114.59,91941,105.35,1614,65662,71.42
SUTLEJTEX, EQ, 03-Jul-2020,22.15,22.5,22.5,21.05,21.7,21.4,21.73,42366,9.21,273,32126,75.83
SUULD, SM, 03-Jul-2020,31.25,31.25,31.3,31.25,31.25,31.25,31.27,48000,15.01,3,32000,66.67
SUVEN, EQ, 03-Jul-2020,41.4,42.45,43,40.1,40.45,40.35,41.13,928662,381.98,4543,613273,66.04
SUVENPHAR, EQ, 03-Jul-2020,494.05,500,511.95,485,511.9,508.05,502.76,241154,1212.42,6899,134900,55.94
SUZLON, EQ, 03-Jul-2020,5.55,5.8,5.8,5.8,5.8,5.8,5.8,5185764,300.77,2502,5185764,100
SVLL, SM, 03-Jul-2020,81.15,81.4,81.4,81.4,81.4,81.4,81.4,1000,0.81,1,1000,100
SWANENERGY, EQ, 03-Jul-2020,140.55,140.6,144.5,138.5,140,140.35,141.6,37307,52.83,1362,17300,46.37
SWARAJENG, EQ, 03-Jul-2020,1407.9,1392,1403.55,1378,1385,1384.15,1386.48,6788,94.11,801,4753,70.02
SWELECTES, EQ, 03-Jul-2020,116.6,117.75,125,117.55,123.1,122.95,121.02,50577,61.21,729,30148,59.61
SWSOLAR, EQ, 03-Jul-2020,219.15,211,226.55,210,223,222.6,217.03,726707,1577.2,9034,356591,49.07
SYMPHONY, EQ, 03-Jul-2020,910.05,920,920,896.05,900,899.7,903.29,34462,311.29,4398,13143,38.14
SYNCOM, BE, 03-Jul-2020,3.3,3.45,3.45,3.3,3.45,3.45,3.44,1558313,53.54,1454, -, -
SYNGENE, EQ, 03-Jul-2020,405.35,408.9,443.75,406.15,434.8,437.35,424.85,1626423,6909.92,29746,798551,49.1
TAINWALCHM, EQ, 03-Jul-2020,47.95,47.65,48.95,46.1,46.25,46.5,47.24,10933,5.17,228,4469,40.88
TAJGVK, EQ, 03-Jul-2020,156.65,158.8,158.8,152,153.5,153.65,154.61,113427,175.37,4607,53312,47
TAKE, EQ, 03-Jul-2020,49.2,49.5,49.95,48.4,48.65,48.65,48.73,183575,89.45,1757,143464,78.15
TALBROAUTO, EQ, 03-Jul-2020,108.85,110.45,110.45,101.95,104.55,105.15,105.98,43332,45.93,1373,24044,55.49
TALWALKARS, BZ, 03-Jul-2020,3.45,3.6,3.6,3.6,3.6,3.6,3.6,74471,2.68,81, -, -
TALWGYM, BZ, 03-Jul-2020,2,2.1,2.1,2.1,2.1,2.1,2.1,57547,1.21,23, -, -
TANLA, EQ, 03-Jul-2020,72.25,73.2,77.4,72.4,73.5,73.3,75.02,333400,250.12,2758,143867,43.15
TANTIACONS, BE, 03-Jul-2020,1.95,1.9,1.9,1.9,1.9,1.9,1.9,2100,0.04,4, -, -
TARMAT, EQ, 03-Jul-2020,24.3,24.95,24.95,23.7,24.75,24.4,24.33,295,0.07,13,198,67.12
TASTYBITE, EQ, 03-Jul-2020,12871,12871.1,13180,12871,13094.4,13038.1,13077.13,1680,219.7,890,853,50.77
TATACAPHSG, N2, 03-Jul-2020,1045.1,1046.1,1050,1045.51,1050,1050,1046.39,436,4.56,7,426,97.71
TATACAPHSG, N4, 03-Jul-2020,1041,1050,1050,1044,1044,1049.21,1049.37,145,1.52,6,145,100
TATACAPHSG, N6, 03-Jul-2020,1070,1061.91,1061.91,1061.9,1061.9,1061.9,1061.91,60,0.64,3,60,100
TATACAPHSG, N8, 03-Jul-2020,1050,1090,1090,1049,1088.99,1088.99,1063.12,61,0.65,5,30,49.18
TATACAPHSG, NA, 03-Jul-2020,1090,1090,1090,1080,1080,1080,1089.27,492,5.36,6,492,100
TATACAPHSG, NB, 03-Jul-2020,1118.7,1105,1105,1100,1100,1100,1103.73,134,1.48,4,132,98.51
TATACHEM, EQ, 03-Jul-2020,309.3,311.5,313.25,306.95,308.15,308.5,309.25,656749,2031.01,10866,186363,28.38
TATACOFFEE, EQ, 03-Jul-2020,81.9,82.05,85.45,82.05,84.45,84.35,84.49,921180,778.34,6681,339740,36.88
TATACOMM, EQ, 03-Jul-2020,610.5,606.5,630,606.5,620,621.5,618.34,75246,465.28,2732,40849,54.29
TATACONSUM, EQ, 03-Jul-2020,390.8,395,402.3,392.65,396,396.45,397.49,3223338,12812.43,62872,1211045,37.57
TATAELXSI, EQ, 03-Jul-2020,911.05,918.7,920.45,908,910,910.2,912.51,263763,2406.85,8135,74986,28.43
TATAINVEST, EQ, 03-Jul-2020,755.65,751.55,769.9,751.55,760.3,760.8,760.99,14532,110.59,1475,6185,42.56
TATAMETALI, EQ, 03-Jul-2020,490.7,496.95,497,489,492.4,491,492.9,14758,72.74,1161,8557,57.98
TATAMOTORS, EQ, 03-Jul-2020,101.55,102.85,106.35,102.1,103.4,103.45,104.61,87312581,91336.53,254018,10129467,11.6
TATAMTRDVR, EQ, 03-Jul-2020,41,41.6,42.65,41.05,41.2,41.45,42.01,5848885,2457.11,13953,1657521,28.34
TATAPOWER, EQ, 03-Jul-2020,49.8,50.45,51.2,49.35,49.75,49.9,50.34,62702080,31567.03,106373,11343194,18.09
TATASTEEL, E1, 03-Jul-2020,33.7,34,34.5,33.2,33.5,33.35,33.55,235356,78.96,2149,186316,79.16
TATASTEEL, EQ, 03-Jul-2020,334.9,337,337,327.35,329,329.9,332.1,10612730,35244.4,90027,2379281,22.42
TATASTLBSL, EQ, 03-Jul-2020,20.7,20.75,21,20.2,20.5,20.35,20.57,1481989,304.8,2577,485796,32.78
TATASTLLP, EQ, 03-Jul-2020,238.95,236,242,234.7,235.55,236.35,237.4,40771,96.79,1219,32452,79.6
TBZ, EQ, 03-Jul-2020,29.5,29.9,29.9,28.15,29.05,28.9,29.2,63243,18.47,530,45603,72.11
TCFSL, NB, 03-Jul-2020,1084.36,1085,1089,1084.02,1087.88,1087.51,1086.89,1314,14.28,18,979,74.51
TCFSL, ND, 03-Jul-2020,1123.46,1118,1122,1115,1115,1115.16,1117.26,1144,12.78,61,1020,89.16
TCFSL, NF, 03-Jul-2020,1169,1169,1169,1169,1169,1169,1169,164,1.92,9,164,100
TCFSL, NH, 03-Jul-2020,1085,1090,1090,1090,1090,1090,1090,168,1.83,4,168,100
TCFSL, NJ, 03-Jul-2020,1110.69,1090.01,1099.03,1090.01,1099,1099,1098.54,385,4.23,6,385,100
TCFSL, NL, 03-Jul-2020,1139.85,1139.85,1139.9,1136.01,1138.99,1138.99,1138.6,415,4.73,8,229,55.18
TCI, EQ, 03-Jul-2020,169.05,172,172,167.5,168.9,169.75,169.79,21771,36.97,652,12089,55.53
TCIDEVELOP, EQ, 03-Jul-2020,277.65,275.05,277.65,272.45,273.5,273.5,275.03,327,0.9,36,234,71.56
TCIEXP, EQ, 03-Jul-2020,658.75,668,668,658,658,663.1,662.29,5408,35.82,552,3156,58.36
TCIFINANCE, BE, 03-Jul-2020,7.55,7.2,7.2,7.2,7.2,7.2,7.2,6465,0.47,20, -, -
TCNSBRANDS, EQ, 03-Jul-2020,355.85,368.8,368.8,347,347.05,348.55,351.09,26356,92.53,2052,21015,79.74
TCPLPACK, EQ, 03-Jul-2020,260.55,264.95,266.85,254.1,255.05,255.85,260.13,1762,4.58,169,921,52.27
TCS, EQ, 03-Jul-2020,2157.15,2163.65,2205,2160.25,2195,2199.65,2188.8,4185215,91605.81,130448,1461405,34.92
TDPOWERSYS, EQ, 03-Jul-2020,119.1,120.5,121.85,117.2,118.35,118.25,118.99,53785,64,1345,30620,56.93
TEAMLEASE, EQ, 03-Jul-2020,1659.7,1669.8,1757.6,1669.75,1705,1710.65,1726.93,37049,639.81,4294,8743,23.6
TECHM, EQ, 03-Jul-2020,560.85,565.9,572.25,561.05,565.35,567.2,565.93,4007492,22679.63,112355,1926059,48.06
TECHNOE, EQ, 03-Jul-2020,186.2,184.1,190,184.1,189,189.05,187.52,15984,29.97,1025,10066,62.98
TECHNOFAB, BE, 03-Jul-2020,10.35,9.85,9.85,9.85,9.85,9.85,9.85,10839,1.07,39, -, -
TEJASNET, BE, 03-Jul-2020,48.95,49.5,49.5,47,47.95,47.7,48.4,60757,29.41,616, -, -
TERASOFT, EQ, 03-Jul-2020,25.55,26.25,26.25,24.75,25.3,25.1,25.1,19448,4.88,253,18165,93.4
TEXINFRA, EQ, 03-Jul-2020,40.35,42,42,39.55,39.55,39.8,40.86,51975,21.24,583,26818,51.6
TEXMOPIPES, EQ, 03-Jul-2020,14.45,14.45,14.75,13.9,13.9,14,14.33,61954,8.88,205,46210,74.59
TEXRAIL, EQ, 03-Jul-2020,29.4,32,32,29,29.1,29.3,30.12,2077892,625.86,10009,1091919,52.55
TFCILTD, EQ, 03-Jul-2020,40.75,40.75,42.75,40.75,42,42.7,42.66,761826,325.02,1135,639940,84
THANGAMAYL, EQ, 03-Jul-2020,259.3,263.75,265.95,257.7,262.35,263.1,262.77,27312,71.77,799,20483,75
THEINVEST, EQ, 03-Jul-2020,106.35,109.35,109.35,103,105.75,103.2,104.37,1860,1.94,170,1221,65.65
THEJO, SM, 03-Jul-2020,561,552.2,552.2,552,552,552.1,552.1,600,3.31,3,400,66.67
THEMISMED, EQ, 03-Jul-2020,345.05,353.95,353.95,345.25,345.75,345.75,346.12,1105,3.82,94,877,79.37
THERMAX, EQ, 03-Jul-2020,755,763,781,751,772,767.55,764.25,69639,532.22,3608,33897,48.68
THIRUSUGAR, BZ, 03-Jul-2020,4.85,4.85,5.05,4.7,4.75,4.75,4.77,5349,0.26,14, -, -
THOMASCOOK, EQ, 03-Jul-2020,27.65,27.95,28.1,26.55,28,27.9,27.74,302348,83.86,1694,210819,69.73
THOMASCOTT, BE, 03-Jul-2020,6.05,6.35,6.35,6.35,6.35,6.35,6.35,1566,0.1,4, -, -
THYROCARE, EQ, 03-Jul-2020,511,515,517.05,510,513,511.1,512.57,21787,111.67,1224,9449,43.37
TI, EQ, 03-Jul-2020,19.45,19.5,20.35,18.7,19.4,19.15,19.41,97867,18.99,443,50639,51.74
TIDEWATER, EQ, 03-Jul-2020,4098.3,4130.05,4143.3,4086.55,4094,4100.2,4110.2,918,37.73,232,535,58.28
TIIL, EQ, 03-Jul-2020,251.45,246.15,258.6,237.6,247.7,244.45,244.47,8417,20.58,672,4876,57.93
TIINDIA, EQ, 03-Jul-2020,444.6,445.2,450.95,433,433,440,443.46,30581,135.61,1429,18872,61.71
TIJARIA, EQ, 03-Jul-2020,8.15,7.75,7.75,7.75,7.75,7.75,7.75,7754,0.6,30,7754,100
TIL, EQ, 03-Jul-2020,146.3,145,149.6,140.1,141,141.95,142.55,6490,9.25,664,2875,44.3
TIMESGTY, EQ, 03-Jul-2020,23.6,23,24.45,23,23,23.05,23.23,1266,0.29,20,1128,89.1
TIMETECHNO, EQ, 03-Jul-2020,37.35,37.5,40.65,36.85,39.45,39.45,39.27,1157049,454.42,5479,537863,46.49
TIMKEN, EQ, 03-Jul-2020,1011.1,1021.4,1025.5,985,994.25,993.55,998.57,35625,355.74,3455,13678,38.39
TINPLATE, EQ, 03-Jul-2020,121.35,122.25,122.25,118,118.1,118.65,119.82,275080,329.59,5109,116960,42.52
TIPSINDLTD, EQ, 03-Jul-2020,136.65,136,140.95,135.5,136.5,136.55,136.95,4008,5.49,188,2731,68.14
TIRUMALCHM, EQ, 03-Jul-2020,49.75,50.1,52.65,49.2,52.25,52.15,51.2,834893,427.48,4730,428180,51.29
TIRUPATIFL, SM, 03-Jul-2020,28.05,28.1,28.1,28.1,28.1,28.1,28.1,3200,0.9,1,3200,100
TITAN, EQ, 03-Jul-2020,986.4,992,1008,986.3,1003,1003.5,996.85,3073826,30641.33,83777,759001,24.69
TMRVL, BE, 03-Jul-2020,9.8,10.15,10.15,9.35,9.35,9.5,9.64,60812,5.87,213, -, -
TNPETRO, EQ, 03-Jul-2020,34.4,34.5,34.8,33.65,33.8,33.9,34.11,62940,21.47,679,43686,69.41
TNPL, EQ, 03-Jul-2020,110.5,110.65,111.8,108.4,108.85,108.9,109.32,281873,308.15,3590,145635,51.67
TNTELE, BE, 03-Jul-2020,1.9,1.9,1.9,1.85,1.85,1.85,1.88,5326,0.1,8, -, -
TOKYOPLAST, EQ, 03-Jul-2020,60.6,61.95,71.3,61.75,66.9,65.35,64.81,18734,12.14,521,9461,50.5
TORNTPHARM, EQ, 03-Jul-2020,2350.95,2370,2400.65,2353.25,2398,2395.2,2376.69,314301,7469.97,20110,80289,25.55
TORNTPOWER, EQ, 03-Jul-2020,324.25,326,331.8,324.3,327.8,328.3,327.4,1625500,5321.86,17723,184280,11.34
TOUCHWOOD, BE, 03-Jul-2020,45.9,44.55,47.2,43.65,46.5,43.7,43.91,5180,2.27,54, -, -
TPLPLASTEH, EQ, 03-Jul-2020,110,111.45,111.45,108,108.65,109.05,108.99,10950,11.93,422,3408,31.12
TRANSWIND, SM, 03-Jul-2020,9.75,10.2,10.2,10.15,10.15,10.2,10.2,372000,37.94,84,368000,98.92
TREEHOUSE, EQ, 03-Jul-2020,4.7,4.7,4.7,4.5,4.6,4.55,4.54,85020,3.86,141,57664,67.82
TREJHARA, EQ, 03-Jul-2020,9.55,10,10,9.6,10,10,9.99,127643,12.75,333,113258,88.73
TRENT, EQ, 03-Jul-2020,610.45,614,624.7,613.6,620,619.5,620.06,165559,1026.56,13508,86369,52.17
TRF, EQ, 03-Jul-2020,76.7,77.7,78.7,76.5,76.6,76.55,77.13,8480,6.54,156,4216,49.72
TRIDENT, EQ, 03-Jul-2020,6.85,6.95,6.95,6.85,6.9,6.85,6.88,6149163,422.8,8008,4020901,65.39
TRIGYN, EQ, 03-Jul-2020,34.15,34,35.4,33.5,33.8,34.05,34.26,33536,11.49,295,21484,64.06
TRIL, EQ, 03-Jul-2020,11.45,11.6,12,11.1,11.6,11.55,11.47,490704,56.3,1288,235935,48.08
TRITURBINE, EQ, 03-Jul-2020,70.05,71,75,69.1,73.6,73.5,72.81,98697,71.86,1889,37288,37.78
TRIVENI, EQ, 03-Jul-2020,55.05,55.35,55.7,54.35,55.1,54.95,55.07,295300,162.61,1700,189997,64.34
TTKHLTCARE, EQ, 03-Jul-2020,439.6,445,445,431.25,439.75,437.35,439.88,1913,8.41,188,1143,59.75
TTKPRESTIG, EQ, 03-Jul-2020,5521.95,5534.9,5578.35,5450,5488.15,5484.2,5503.18,4549,250.34,1545,3019,66.37
TTL, EQ, 03-Jul-2020,29.25,29.25,30.4,28.95,29.25,29.2,29.25,4888,1.43,129,3644,74.55
TTML, EQ, 03-Jul-2020,3.7,3.7,3.85,3.65,3.85,3.85,3.79,1925490,73.07,1319,1188281,61.71
TV18BRDCST, EQ, 03-Jul-2020,35.15,35.5,35.6,34.1,34.8,35.05,34.85,3568122,1243.4,7591,1638431,45.92
TVSELECT, BE, 03-Jul-2020,100,100,100.9,98.55,99,99.25,99.23,11862,11.77,234, -, -
TVSMOTOR, EQ, 03-Jul-2020,385.5,387.3,397.7,385.05,396.65,395.5,393.43,3171494,12477.53,41133,288708,9.1
TVSSRICHAK, EQ, 03-Jul-2020,1434.75,1443.95,1444.95,1421,1427,1427.5,1434.48,3638,52.19,556,2553,70.18
TVTODAY, EQ, 03-Jul-2020,189.75,187.45,196,185.3,189.65,189,189.92,24065,45.7,757,12751,52.99
TVVISION, BE, 03-Jul-2020,2.2,2.3,2.3,2.3,2.3,2.3,2.3,3685,0.08,12, -, -
TWL, EQ, 03-Jul-2020,36.05,37.85,37.85,37.85,37.85,37.85,37.85,119229,45.13,317,117228,98.32
UBL, EQ, 03-Jul-2020,1055.7,1060,1066.85,1031,1039,1037.25,1048.19,394042,4130.29,15392,82546,20.95
UBSG1GP, MF, 03-Jul-2020,0.48,0.48,0.52,0.48,0.52,0.51,0.51,69257,0.36,10,59257,85.56
UBSG1GPD, MF, 03-Jul-2020,0.45,0.41,0.45,0.41,0.45,0.45,0.45,105809,0.47,18,105809,100
UCALFUEL, EQ, 03-Jul-2020,115.45,117.4,117.4,115,115.85,115.3,115.73,27469,31.79,1064,14916,54.3
UCOBANK, EQ, 03-Jul-2020,14.65,14.75,14.9,14.4,14.5,14.4,14.58,2348342,342.49,9071,1339803,57.05
UFLEX, EQ, 03-Jul-2020,213.9,214.15,214.75,210,212.65,212.5,212.15,143881,305.24,2408,99652,69.26
UFO, EQ, 03-Jul-2020,72.85,73.05,74,72,73.1,73.2,73.27,140272,102.78,1688,76635,54.63
UGARSUGAR, EQ, 03-Jul-2020,14,14.05,14.2,13.9,14.1,14,14.04,149095,20.93,371,92413,61.98
UJAAS, EQ, 03-Jul-2020,8.6,8.2,8.2,8.2,8.2,8.2,8.2,137960,11.31,396,137960,100
UJJIVAN, EQ, 03-Jul-2020,238.95,239,250,237.55,241.2,240.55,242.6,16198200,39296.19,127894,699125,4.32
UJJIVANSFB, EQ, 03-Jul-2020,30.2,30.45,30.75,30.2,30.2,30.3,30.4,1264574,384.38,4975,720753,57
ULTRACEMCO, EQ, 03-Jul-2020,3914.95,3926,3960,3875,3908,3889.6,3904.13,257664,10059.55,18286,82144,31.88
UMANGDAIRY, BE, 03-Jul-2020,49.5,48,49.2,47.5,47.5,47.95,47.88,9851,4.72,145, -, -
UNICHEMLAB, EQ, 03-Jul-2020,180.5,180,194,178,188,189.8,186.91,350515,655.16,5732,135763,38.73
UNIENTER, EQ, 03-Jul-2020,60,62.45,62.5,60.05,61.5,61.4,61.43,12490,7.67,97,10204,81.7
UNIONBANK, EQ, 03-Jul-2020,32.4,32.7,32.75,32,32.1,32.05,32.2,2758761,888.21,7528,952156,34.51
UNIPLY, EQ, 03-Jul-2020,7.45,7.75,7.8,7.1,7.1,7.1,7.26,615756,44.68,819,503926,81.84
UNITECH, BZ, 03-Jul-2020,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2035251,44.78,776, -, -
UNITEDPOLY, SM, 03-Jul-2020,8.1,8.5,8.5,7.7,7.7,7.7,8.47,96000,8.13,7,96000,100
UNITEDTEA, EQ, 03-Jul-2020,249.45,259.55,260,249.55,252.95,252.95,252.19,433,1.09,84,269,62.12
UNITY, BZ, 03-Jul-2020,1.15,1.2,1.2,1.1,1.1,1.1,1.12,108028,1.21,104, -, -
UNIVASTU, EQ, 03-Jul-2020,32.75,34.65,34.65,32.1,32.3,32.65,32.9,4841,1.59,99,2388,49.33
UNIVCABLES, EQ, 03-Jul-2020,117.45,117.5,119.7,116.1,117.45,117.25,118.04,5717,6.75,175,3017,52.77
UNIVPHOTO, EQ, 03-Jul-2020,94.75,90.3,95.6,90.3,95,95,94.46,4170,3.94,92,3786,90.79
UPL, EQ, 03-Jul-2020,442.45,445.2,452.95,442.4,444.75,444.2,447.41,3812085,17055.52,54254,585319,15.35
URJA, BE, 03-Jul-2020,4.65,4.85,4.85,4.45,4.45,4.45,4.62,7776125,359.45,10646, -, -
USHAMART, EQ, 03-Jul-2020,19.25,19.1,19.75,19.1,19.15,19.25,19.29,198630,38.32,593,141555,71.27
UTIFEFRDP4, MF, 03-Jul-2020,8.32,8.2,8.2,8.2,8.2,8.2,8.2,949,0.08,1,949,100
UTIFEFRGR4, MF, 03-Jul-2020,8.4,8.51,8.51,8.51,8.51,8.51,8.51,1000,0.09,1,1000,100
UTIFEFRGR5, MF, 03-Jul-2020,8.12,8,8.03,8,8.03,8.03,8.02,4000,0.32,2,2000,50
UTINEXT50, EQ, 03-Jul-2020,264.01,269,272.25,264.07,270.87,270.87,269.85,313,0.84,14,272,86.9
UTINIFTETF, EQ, 03-Jul-2020,1122.75,1122.76,1129.69,1119.65,1124.75,1124.75,1120.95,118531,1328.68,115,115214,97.2
UTISENSETF, EQ, 03-Jul-2020,377.77,380,384,373.4,376.5,376.5,378.32,209,0.79,37,114,54.55
UTISXN50, EQ, 03-Jul-2020,292.28,292.25,299.9,280.01,299.9,297.66,286.03,44,0.13,15,36,81.82
UTTAMSTL, BE, 03-Jul-2020,8.35,8.35,8.35,7.95,7.95,7.95,8.01,123982,9.93,178, -, -
UTTAMSUGAR, EQ, 03-Jul-2020,76.1,79.3,79.3,72.3,75.3,75.25,75.37,39294,29.62,1019,14854,37.8
UVSL, BE, 03-Jul-2020,0.75,0.8,0.8,0.75,0.8,0.8,0.79,157650399,1249.07,28538, -, -
V2RETAIL, EQ, 03-Jul-2020,55.25,56.45,56.45,54.5,54.9,54.8,54.98,47854,26.31,668,30053,62.8
VADILALIND, EQ, 03-Jul-2020,522.55,522.65,527.7,517,517.5,518.65,520.75,3832,19.96,247,3039,79.31
VAIBHAVGBL, EQ, 03-Jul-2020,1275.3,1284.8,1289,1269,1286.7,1284.15,1274.93,6468,82.46,1076,4483,69.31
VAISHALI, EQ, 03-Jul-2020,48.7,48.7,50.85,46.5,47.45,46.7,48.01,24826,11.92,193,10884,43.84
VAKRANGEE, EQ, 03-Jul-2020,35.5,35.45,35.95,34.5,34.7,34.8,35.16,1580977,555.91,2625,1303173,82.43
VARDHACRLC, EQ, 03-Jul-2020,31.45,31,31.9,29.65,30.35,30.25,30.55,48591,14.84,261,44918,92.44
VARDMNPOLY, BE, 03-Jul-2020,8.25,8.65,8.65,8.65,8.65,8.65,8.65,16394,1.42,33, -, -
VARROC, EQ, 03-Jul-2020,183.5,185,188.5,182,183,183,184.63,125583,231.86,2651,74981,59.71
VASCONEQ, EQ, 03-Jul-2020,9.95,9.95,10,9.75,9.8,9.8,9.83,174853,17.19,218,144150,82.44
VASWANI, BE, 03-Jul-2020,6.2,6.5,6.5,5.9,6.1,5.95,6.06,14060,0.85,35, -, -
VBL, EQ, 03-Jul-2020,681.5,684.15,701,684.15,700,698.1,695.23,112464,781.88,5616,66949,59.53
VEDL, EQ, 03-Jul-2020,106.4,106,107.75,103.65,106.1,106.45,105.7,23861877,25222.75,74855,7662422,32.11
VENKEYS, EQ, 03-Jul-2020,1101.95,1109,1118.8,1100,1100,1102.9,1106.67,80953,895.88,5568,14605,18.04
VENUSREM, BE, 03-Jul-2020,59.5,59.1,62.45,57.8,61.95,61.3,61.3,43544,26.69,269, -, -
VERTOZ, EQ, 03-Jul-2020,95.35,100.1,100.1,90.6,98,98.7,98.15,551962,541.73,1777,178293,32.3
VESUVIUS, EQ, 03-Jul-2020,919.05,927,933.7,910,920,914.1,920.18,2669,24.56,244,1962,73.51
VETO, EQ, 03-Jul-2020,47.4,46.55,49.4,46.1,46.3,46.3,47.8,38679,18.49,290,29937,77.4
VGUARD, EQ, 03-Jul-2020,170.75,171,172.8,168,170.05,169.85,170.22,522600,889.54,8003,307363,58.81
VHL, EQ, 03-Jul-2020,1153.6,1178.95,1253.6,1133,1243.95,1181.05,1164.72,358,4.17,71,244,68.16
VICEROY, BE, 03-Jul-2020,3.3,3.15,3.15,3.15,3.15,3.15,3.15,25739,0.81,63, -, -
VIDEOIND, BZ, 03-Jul-2020,2.5,2.6,2.6,2.4,2.4,2.4,2.52,1506596,37.92,797, -, -
VIDHIING, EQ, 03-Jul-2020,68.6,69.05,71,68.2,69.55,70.15,69.78,30683,21.41,1056,21437,69.87
VIJIFIN, BE, 03-Jul-2020,1.05,1,1,1,1,1,1,37614,0.38,63, -, -
VIKASECO, EQ, 03-Jul-2020,4,4,4.2,4,4.2,4.2,4.14,1543248,63.88,895,884538,57.32
VIKASMCORP, BE, 03-Jul-2020,5.45,5.7,5.7,5.6,5.65,5.6,5.69,2922494,166.25,909, -, -
VIKASPROP, EQ, 03-Jul-2020,3.85,3.8,3.8,3.8,3.8,3.8,3.8,294458,11.19,503,294458,100
VIKASWSP, EQ, 03-Jul-2020,6.65,6.85,6.95,6.7,6.95,6.9,6.93,370012,25.64,381,288873,78.07
VIMTALABS, EQ, 03-Jul-2020,85.2,85.25,86,82.6,83.25,83.4,84.21,48424,40.78,835,30508,63
VINATIORGA, EQ, 03-Jul-2020,963.7,969.85,1005,965,996,994.55,990.85,116396,1153.31,6302,34475,29.62
VINDHYATEL, EQ, 03-Jul-2020,734.1,747.8,747.85,728.7,732,731.4,735.94,5185,38.16,435,2954,56.97
VINYLINDIA, EQ, 03-Jul-2020,91.8,92,93.45,91,91.25,91.4,91.94,51945,47.76,1076,30464,58.65
VIPCLOTHNG, BE, 03-Jul-2020,9.25,9.6,9.6,8.8,8.8,8.8,8.99,100679,9.05,294, -, -
VIPIND, EQ, 03-Jul-2020,259.2,263.5,263.5,257.7,259.5,258.8,259.82,288122,748.6,5208,112878,39.18
VIPULLTD, EQ, 03-Jul-2020,15.1,14.55,15.75,14.35,15.3,15.4,15.44,16855,2.6,89,10770,63.9
VISAKAIND, EQ, 03-Jul-2020,233.85,233.2,238.8,232.5,235,234.95,235.29,11671,27.46,338,8780,75.23
VISASTEEL, BE, 03-Jul-2020,7.55,7.9,7.9,7.2,7.2,7.2,7.85,106459,8.36,150, -, -
VISHAL, BE, 03-Jul-2020,255,257,257,255,255.5,255.5,255.88,40520,103.68,63, -, -
VISHNU, EQ, 03-Jul-2020,129.25,129.15,139.8,129,135,134.15,134.89,32268,43.53,1113,14694,45.54
VISHWARAJ, EQ, 03-Jul-2020,81,80.05,82.95,79.35,82.1,82.35,81.27,12183,9.9,265,9785,80.32
VIVIMEDLAB, BE, 03-Jul-2020,13.1,13.45,13.45,12.55,13,12.7,12.73,33074,4.21,198, -, -
